50.0 0.0 0.0 0
49.5 0.0 0.0 0
49.0 0.0 0.0 0
48.5 0.0 0.0 0
48.0 0.0 0.0 0
47.5 0.0 0.0 0
47.0 0.0 0.0 0
46.5 0.0 0.0 0
46.0 0.0 0.0 0
45.5 0.0 0.0 0
45.0 0.0 0.0 0
44.5 0.0 0.0 0
44.0 0.0 0.0 0
43.5 0.0 0.0 0
43.0 0.0 0.0 0
42.5 0.0 0.0 0
42.0 0.0 0.0 0
41.5 0.0 0.0 0
41.0 0.0 0.0 0
40.5 0.0 0.0 0
40.0 0.0 0.0 0
39.5 0.0 0.0 0
39.0 0.0 0.0 0
38.5 0.0 0.0 0
38.0 0.0 0.0 0
37.5 0.0 0.0 0
37.0 0.0 0.0 0
36.5 0.0 0.0 0
36.0 0.0 0.0 0
35.5 0.0 0.0 0
35.0 0.0 0.0 0
34.5 0.0 0.0 0
34.0 0.0 0.0 0
33.5 0.0 0.0 0
33.0 0.0 0.0 0
32.5 0.0 0.0 0
32.0 0.0 0.0 0
31.5 0.0 0.0 0
31.0 0.0 0.0 0
30.5 0.0 0.0 0
30.0 0.0 0.0 0
29.5 0.0 0.0 0
29.0 0.0 0.0 0
28.5 0.0 0.0 0
28.0 0.0 0.0 0
27.5 0.0 0.0 0
27.0 0.0 0.0 0
26.5 0.0 0.0 0
26.0 0.0 0.0 0
25.5 0.0 0.0 0
25.0 0.0 0.0 0
24.5 0.0 0.0 0
24.0 0.0 0.0 0
23.5 0.0 0.0 0
23.0 0.0 0.0 0
22.5 0.0 0.0 0
22.0 0.0 0.0 0
21.5 0.0 0.0 0
21.0 0.0 0.0 0
20.5 0.0 0.0 0
20.0 0.0 0.0 0
19.5 0.0 0.0 0
19.0 0.0 0.0 0
18.5 0.0 0.0 0
18.0 0.0 0.0 0
17.5 0.0 0.0 0
17.0 0.0 0.0 0
16.5 0.0 0.0 0
16.0 0.0 0.0 0
15.5 0.0 0.0 0
15.0 0.0 0.0 0
14.5 0.0 0.0 0
14.0 0.0 0.0 0
13.5 0.0 0.0 0
13.0 0.0 0.0 0
12.5 0.0 0.0 0
12.0 0.0 0.0 0
11.5 0.0 0.0 0
11.0 0.0 0.0 0
10.5 0.0 0.0 0
10.0 0.0 0.0 0
9.5 0.0 0.0 0
9.0 0.0 0.0 0
8.5 0.0 0.0 0
8.0 0.0 0.0 0
7.5 0.0 0.0 0
7.0 0.0 0.0 0
6.5 0.0 0.0 0
6.0 0.0 0.0 0
5.5 0.0 0.0 0
5.0 0.0 0.0 0
4.5 0.0 0.0 0
4.0 0.0 0.0 0
3.5 0.0 0.0 0
3.0 0.0 0.0 0
2.5 0.0 0.0 0
2.0 0.0 0.0 0
1.5 0.0 0.0 0
1.0 0.0 0.0 0
0.5 0.0 0.0 0
50.0 -15.0 0.0 0
49.5 -15.0 0.0 0
49.0 -15.0 0.0 0
48.5 -15.0 0.0 0
48.0 -15.0 0.0 0
47.5 -15.0 0.0 0
47.0 -15.0 0.0 0
46.5 -15.0 0.0 0
46.0 -15.0 0.0 0
45.5 -15.0 0.0 0
45.0 -15.0 0.0 0
44.5 -15.0 0.0 0
44.0 -15.0 0.0 0
43.5 -15.0 0.0 0
43.0 -15.0 0.0 0
42.5 -15.0 0.0 0
42.0 -15.0 0.0 0
41.5 -15.0 0.0 0
41.0 -15.0 0.0 0
40.5 -15.0 0.0 0
40.0 -15.0 0.0 0
39.5 -15.0 0.0 0
39.0 -15.0 0.0 0
38.5 -15.0 0.0 0
38.0 -15.0 0.0 0
37.5 -15.0 0.0 0
37.0 -15.0 0.0 0
36.5 -15.0 0.0 0
36.0 -15.0 0.0 0
35.5 -15.0 0.0 0
35.0 -15.0 0.0 0
34.5 -15.0 0.0 0
34.0 -15.0 0.0 0
33.5 -15.0 0.0 0
33.0 -15.0 0.0 0
32.5 -15.0 0.0 0
32.0 -15.0 0.0 0
31.5 -15.0 0.0 0
31.0 -15.0 0.0 0
30.5 -15.0 0.0 0
30.0 -15.0 0.0 0
29.5 -15.0 0.0 0
29.0 -15.0 0.0 0
28.5 -15.0 0.0 0
28.0 -15.0 0.0 0
27.5 -15.0 0.0 0
27.0 -15.0 0.0 0
26.5 -15.0 0.0 0
26.0 -15.0 0.0 0
25.5 -15.0 0.0 0
25.0 -15.0 0.0 0
24.5 -15.0 0.0 0
24.0 -15.0 0.0 0
23.5 -15.0 0.0 0
23.0 -15.0 0.0 0
22.5 -15.0 0.0 0
22.0 -15.0 0.0 0
21.5 -15.0 0.0 0
21.0 -15.0 0.0 0
20.5 -15.0 0.0 0
20.0 -15.0 0.0 0
19.5 -15.0 0.0 0
19.0 -15.0 0.0 0
18.5 -15.0 0.0 0
18.0 -15.0 0.0 0
17.5 -15.0 0.0 0
17.0 -15.0 0.0 0
16.5 -15.0 0.0 0
16.0 -15.0 0.0 0
15.5 -15.0 0.0 0
15.0 -15.0 0.0 0
14.5 -15.0 0.0 0
14.0 -15.0 0.0 0
13.5 -15.0 0.0 0
13.0 -15.0 0.0 0
12.5 -15.0 0.0 0
12.0 -15.0 0.0 0
11.5 -15.0 0.0 0
11.0 -15.0 0.0 0
10.5 -15.0 0.0 0
10.0 -15.0 0.0 0
9.5 -15.0 0.0 0
9.0 -15.0 0.0 0
8.5 -15.0 0.0 0
8.0 -15.0 0.0 0
7.5 -15.0 0.0 0
7.0 -15.0 0.0 0
6.5 -15.0 0.0 0
6.0 -15.0 0.0 0
5.5 -15.0 0.0 0
5.0 -15.0 0.0 0
4.5 -15.0 0.0 0
4.0 -15.0 0.0 0
3.5 -15.0 0.0 0
3.0 -15.0 0.0 0
2.5 -15.0 0.0 0
2.0 -15.0 0.0 0
1.5 -15.0 0.0 0
1.0 -15.0 0.0 0
0.5 -15.0 0.0 0
52.450166444603106 -17.003326673012346 0.0 0
52.302652485007215 -16.526454144228374 0.0 0
52.0633390372742 -16.08839381651241 0.0 0
51.741766773367914 -15.706609772751193 0.0 0
51.350755764670346 -15.396322537980259 0.0 0
50.90589438619168 -15.169902285081934 0.0 0
50.424917857250605 -15.03637567502885 0.0 0
52.5 -17.5 0.0 0
52.5 -18.0 0.0 0
52.5 -18.5 0.0 0
52.5 -19.0 0.0 0
52.5 -19.5 0.0 0
52.5 -20.0 0.0 0
52.5 -20.5 0.0 0
52.5 -21.0 0.0 0
52.5 -21.5 0.0 0
52.5 -22.0 0.0 0
